date,year,doy,plot,lai,se
2012-05-31,2012,152,A3,3.85,0.14
2012-05-31,2012,152,B3,4.85,0.23
2012-05-31,2012,152,C3,5.22,0.1
2012-05-31,2012,152,D3,4,0.05
2012-05-31,2012,152,C4,4.47,0.03
2012-05-31,2012,152,B4,4.63,0.14
2012-05-31,2012,152,C5,5.3,0.13
2012-05-31,2012,152,D5,3.98,0.07
2012-05-31,2012,152,D4,3.95,0.04
2012-06-19,2012,171,D1,3.98,0.09
2012-06-19,2012,171,C1,5.07,0.07
2012-06-19,2012,171,B1,4.76,0.34
2012-06-19,2012,171,A1,4.37,0.05
2012-06-19,2012,171,PAR,5.36,0.25
2012-06-19,2012,171,E1,5.03,0.19
2012-06-19,2012,171,H1,6.09,0.23
2012-06-19,2012,171,F1,4.87,0.31
2012-06-19,2012,171,G1,4.66,0.11
2012-06-19,2012,171,H2,5.04,0.06
2012-06-19,2012,171,G2,5.87,0.14
2012-06-19,2012,171,F2,5.37,0.04
2012-06-19,2012,171,F3,5.6,0.12
2012-06-19,2012,171,F4,4.51,0.07
2012-06-19,2012,171,F5,4.82,0.28
2012-06-19,2012,171,G5,5.55,0.06
2012-06-19,2012,171,H5,5.91,0.06
2012-06-19,2012,171,E5,5.58,0.16
2012-06-19,2012,171,E4,4.32,0.08
2012-06-19,2012,171,E3,4.42,0.06
2012-06-19,2012,171,E2,4.64,0.05
2012-06-19,2012,171,D2,4.59,0.08
2012-06-19,2012,171,C2,4.53,0.2
2012-06-19,2012,171,B2,4.64,0.21
2012-06-19,2012,171,A2,4.97,0.33
2012-06-19,2012,171,A3,3.8,0.15
2012-06-19,2012,171,B3,5.08,0.27
2012-06-19,2012,171,C3,5.3,0.16
2012-06-19,2012,171,D3,4.09,0.04
2012-06-19,2012,171,C4,4.49,0.03
2012-06-19,2012,171,B4,4.73,0.16
2012-06-19,2012,171,C5,5.44,0.13
2012-06-19,2012,171,D5,4.05,0.05
2012-06-19,2012,171,D4,3.95,0.06
2012-07-18,2012,200,D1,4.39,0.09
2012-07-18,2012,200,C1,5.8,0.15
2012-07-18,2012,200,B1,4.72,0.29
2012-07-18,2012,200,A1,5.57,0.18
2012-07-18,2012,200,PAR,5.31,0.15
2012-07-18,2012,200,E1,5.2,0.2
2012-07-18,2012,200,H1,6.68,0.16
2012-07-18,2012,200,F1,4.86,0.26
2012-07-18,2012,200,G1,5.1,0.13
2012-07-18,2012,200,H2,5.11,0.06
2012-07-18,2012,200,G2,5.76,0.05
2012-07-18,2012,200,F2,6.12,0.14
2012-07-18,2012,200,F3,5.79,0.14
2012-07-18,2012,200,F4,4.38,0.07
2012-07-18,2012,200,F5,5.19,0.33
2012-07-18,2012,200,G5,5.17,0.11
2012-07-18,2012,200,H5,5.8,0.06
2012-07-18,2012,200,E5,5.85,0.1
2012-07-18,2012,200,E4,4.37,0.08
2012-07-18,2012,200,E3,4.55,0.09
2012-07-18,2012,200,E2,4.68,0.05
2012-07-18,2012,200,D2,4.74,0.05
2012-07-18,2012,200,C2,4.34,0.19
2012-07-18,2012,200,B2,4.36,0.28
2012-07-18,2012,200,A2,5.21,0.25
2012-07-18,2012,200,A3,4.17,0.13
2012-07-18,2012,200,B3,4.88,0.15
2012-07-18,2012,200,C3,5.52,0.15
2012-07-18,2012,200,D3,4.11,0.15
2012-07-18,2012,200,C4,4.25,0.1
2012-07-18,2012,200,D4,3.92,0.07
2012-07-18,2012,200,D5,4.53,0.22
2012-07-18,2012,200,C5,6.39,0.14
2012-07-18,2012,200,B4,4.68,0.09
2012-08-08,2012,221,D1,4.42,0.09
2012-08-08,2012,221,C1,5.44,0.05
2012-08-08,2012,221,B1,4.8,0.23
2012-08-08,2012,221,A1,4.72,0.11
2012-08-08,2012,221,PAR,5.42,0.1
2012-08-08,2012,221,E1,4.72,0.16
2012-08-08,2012,221,H1,6.42,0.2
2012-08-08,2012,221,F1,5.09,0.29
2012-08-08,2012,221,G1,4.65,0.05
2012-08-08,2012,221,H2,5.13,0.06
2012-08-08,2012,221,G2,5.82,0.02
2012-08-08,2012,221,F2,5.31,0.08
2012-08-08,2012,221,F3,5.66,0.11
2012-08-08,2012,221,F4,4.63,0.07
2012-08-08,2012,221,F5,4.84,0.32
2012-08-08,2012,221,G5,5.59,0.09
2012-08-08,2012,221,H5,5.82,0.04
2012-08-08,2012,221,E5,5.76,0.12
2012-08-08,2012,221,E4,4.36,0.06
2012-08-08,2012,221,E3,4.34,0.05
2012-08-08,2012,221,E2,4.54,0.05
2012-08-08,2012,221,D2,4.48,0.04
2012-08-08,2012,221,C2,4.53,0.2
2012-08-08,2012,221,B2,4.5,0.17
2012-08-08,2012,221,A2,4.95,0.15
2012-08-08,2012,221,A3,3.8,0.13
2012-08-08,2012,221,B3,4.89,0.23
2012-08-08,2012,221,C3,5.13,0.07
2012-08-08,2012,221,D3,4.3,0.05
2012-08-08,2012,221,C4,4.48,0.02
2012-08-08,2012,221,D4,3.78,0.04
2012-08-08,2012,221,D5,3.98,0.05
2012-08-08,2012,221,C5,5.39,0.15
2012-08-08,2012,221,B4,4.68,0.14
2012-09-17,2012,261,D1,4.34,0.07
2012-09-17,2012,261,C1,5.34,0.05
2012-09-17,2012,261,B1,5.38,0.53
2012-09-17,2012,261,A1,4.52,0.05
2012-09-17,2012,261,PAR,5.35,0.11
2012-09-17,2012,261,E1,4.65,0.16
2012-09-17,2012,261,H1,5.91,0.25
2012-09-17,2012,261,F1,5.2,0.28
2012-09-17,2012,261,G1,4.53,0.07
2012-09-17,2012,261,H2,5.01,0.06
2012-09-17,2012,261,G2,5.86,0.04
2012-09-17,2012,261,F2,6.54,0.34
2012-09-17,2012,261,F3,5.56,0.03
2012-09-17,2012,261,F4,4.63,0.05
2012-09-17,2012,261,F5,4.77,0.29
2012-09-17,2012,261,G5,5.47,0.08
2012-09-17,2012,261,H5,5.81,0.02
2012-09-17,2012,261,E5,5.63,0.09
2012-09-17,2012,261,E4,4.3,0.03
2012-09-17,2012,261,E3,4.26,0.05
2012-09-17,2012,261,E2,4.6,0.02
2012-09-17,2012,261,D2,4.27,0.07
2012-09-17,2012,261,C2,4.32,0.14
2012-09-17,2012,261,B2,4.5,0.09
2012-09-17,2012,261,A2,4.85,0.13
2012-09-17,2012,261,A3,3.74,0.1
2012-09-17,2012,261,B3,4.72,0.15
2012-09-17,2012,261,C3,4.96,0.01
2012-09-17,2012,261,D3,4.25,0.1
2012-09-17,2012,261,C4,4.47,0.02
2012-09-17,2012,261,D4,3.59,0.07
2012-09-17,2012,261,D5,3.97,0.07
2012-09-17,2012,261,C5,5.11,0.12
2012-09-17,2012,261,B4,4.28,0.09
2012-10-16,2012,290,D1,2.97,0.06
2012-10-16,2012,290,C1,3.32,0.03
2012-10-16,2012,290,B1,2.96,0.19
2012-10-16,2012,290,A1,2.52,0.05
2012-10-16,2012,290,PAR,3.85,0.1
2012-10-16,2012,290,E1,3.56,0.16
2012-10-16,2012,290,H1,4.96,0.22
2012-10-16,2012,290,F1,3.97,0.31
2012-10-16,2012,290,G1,3.83,0.16
2012-10-16,2012,290,H2,4.52,0.05
2012-10-16,2012,290,G2,4.42,0.05
2012-10-16,2012,290,F2,3.5,0.04
2012-10-16,2012,290,F3,3.49,0.1
2012-10-16,2012,290,F4,3.4,0.01
2012-10-16,2012,290,F5,3.24,0.3
2012-10-16,2012,290,G5,4.5,0.05
2012-10-16,2012,290,H5,4.71,0.05
2012-10-16,2012,290,E5,5.07,0.11
2012-10-16,2012,290,E4,3.27,0.03
2012-10-16,2012,290,E3,2.56,0.05
2012-10-16,2012,290,E2,2.66,0.02
2012-10-16,2012,290,D2,2.38,0.04
2012-10-16,2012,290,C2,2.74,0.14
2012-10-16,2012,290,B2,3.04,0.36
2012-10-16,2012,290,A2,3.71,0.22
2012-10-16,2012,290,A3,2.59,0.1
2012-10-16,2012,290,B3,3.06,0.12
2012-10-16,2012,290,C3,2.93,0.03
2012-10-16,2012,290,D3,2.54,0.11
2012-10-16,2012,290,C4,3.38,0.02
2012-10-16,2012,290,D4,1.61,0.02
2012-10-16,2012,290,D5,2.27,0.05
2012-10-16,2012,290,C5,3.42,0.17
2012-10-16,2012,290,B4,3.37,0.09
2012-11-02,2012,307,D1,0,0
2012-11-02,2012,307,C1,0.93,0.04
2012-11-02,2012,307,B1,1.27,0.08
2012-11-02,2012,307,A1,0.85,0.03
2012-11-02,2012,307,PAR,1.11,0.01
2012-11-02,2012,307,E1,1.55,0.14
2012-11-02,2012,307,H1,3.28,0.23
2012-11-02,2012,307,F1,2.78,0.28
2012-11-02,2012,307,G1,2.77,0.21
2012-11-02,2012,307,H2,3.33,0.05
2012-11-02,2012,307,G2,3.14,0.07
2012-11-02,2012,307,F2,2.07,0.04
2012-11-02,2012,307,F3,2.05,0.21
2012-11-02,2012,307,F4,1.43,0.02
2012-11-02,2012,307,F5,1.84,0.31
2012-11-02,2012,307,G5,2.7,0.09
2012-11-02,2012,307,H5,3.41,0.08
2012-11-02,2012,307,E5,3.65,0.1
2012-11-02,2012,307,E4,2.05,0.02
2012-11-02,2012,307,E3,1.23,0.02
2012-11-02,2012,307,E2,1.34,0.02
2012-11-02,2012,307,D2,0.93,0.01
2012-11-02,2012,307,C2,0.9,0.06
2012-11-02,2012,307,B2,1.05,0.22
2012-11-02,2012,307,A2,1.41,0.18
2012-11-02,2012,307,A3,0.9,0.03
2012-11-02,2012,307,B3,1.26,0.07
2012-11-02,2012,307,C3,1.5,0.01
2012-11-02,2012,307,D3,1.25,0.02
2012-11-02,2012,307,C4,1.79,0.06
2012-11-02,2012,307,D4,0.93,0.03
2012-11-02,2012,307,D5,0.88,0.01
2012-11-02,2012,307,C5,0.97,0.03
2012-11-02,2012,307,B4,1.04,0.01
2013-04-17,2013,107,D1,1.66,0.06
2013-04-17,2013,107,C1,1.46,0.03
2013-04-17,2013,107,B1,1.42,0.08
2013-04-17,2013,107,A1,1.12,0.03
2013-04-17,2013,107,PAR,1.22,0.01
2013-04-17,2013,107,E1,1.74,0.12
2013-04-17,2013,107,H1,3.52,0.23
2013-04-17,2013,107,F1,3.37,0.26
2013-04-17,2013,107,G1,3.18,0.17
2013-04-17,2013,107,H2,3.64,0.05
2013-04-17,2013,107,G2,3.56,0.05
2013-04-17,2013,107,F2,2.21,0.07
2013-04-17,2013,107,F3,2.38,0.17
2013-04-17,2013,107,F4,1.69,0.01
2013-04-17,2013,107,F5,1.94,0.24
2013-04-17,2013,107,G5,3.04,0.04
2013-04-17,2013,107,H5,3.48,0.06
2013-04-17,2013,107,E5,3.78,0.09
2013-04-17,2013,107,E4,2.07,0.03
2013-04-17,2013,107,E3,1.3,0.02
2013-04-17,2013,107,E2,1.38,0.02
2013-04-17,2013,107,D2,1.1,0.02
2013-04-17,2013,107,C2,1.3,0.02
2013-04-17,2013,107,B2,1.11,0.13
2013-04-17,2013,107,A2,1.43,0.21
2013-04-17,2013,107,A3,1.05,0.03
2013-04-17,2013,107,B3,1.21,0.06
2013-04-17,2013,107,C3,1.41,0.04
2013-04-17,2013,107,D3,1.1,0.01
2013-04-17,2013,107,C4,1.65,0.05
2013-04-17,2013,107,D4,1.04,0.03
2013-04-17,2013,107,D5,1.03,0.02
2013-04-17,2013,107,C5,1.11,0.03
2013-04-17,2013,107,B4,1.12,0.01
2013-05-06,2013,126,D1,1.85,0.08
2013-05-06,2013,126,C1,1.81,0.02
2013-05-06,2013,126,B1,1.83,0.08
2013-05-06,2013,126,A1,1.46,0.04
2013-05-06,2013,126,PAR,1.57,0.01
2013-05-06,2013,126,E1,1.93,0.12
2013-05-06,2013,126,H1,3.82,0.18
2013-05-06,2013,126,F1,3.53,0.24
2013-05-06,2013,126,G1,3.36,0.2
2013-05-06,2013,126,H2,3.73,0.05
2013-05-06,2013,126,G2,3.73,0.03
2013-05-06,2013,126,F2,2.5,0.04
2013-05-06,2013,126,F3,2.56,0.05
2013-05-06,2013,126,F4,1.82,0.01
2013-05-06,2013,126,F5,2.1,0.26
2013-05-06,2013,126,G5,3.14,0.05
2013-05-06,2013,126,H5,3.62,0.06
2013-05-06,2013,126,E5,3.95,0.09
2013-05-06,2013,126,E4,2.12,0.01
2013-05-06,2013,126,E3,1.56,0.02
2013-05-06,2013,126,E2,1.62,0.01
2013-05-06,2013,126,D2,1.38,0.01
2013-05-06,2013,126,C2,1.53,0.04
2013-05-06,2013,126,B2,1.41,0.11
2013-05-06,2013,126,A2,1.81,0.18
2013-05-06,2013,126,A3,1.34,0.05
2013-05-06,2013,126,B3,1.58,0.13
2013-05-06,2013,126,C3,1.7,0.02
2013-05-06,2013,126,D3,1.43,0.02
2013-05-06,2013,126,C4,1.9,0.04
2013-05-06,2013,126,D4,1.23,0.03
2013-05-06,2013,126,D5,1.28,0.01
2013-05-06,2013,126,C5,1.55,0.04
2013-05-06,2013,126,B4,1.55,0.02
2013-05-30,2013,150,C1,4.65,0.1
2013-05-30,2013,150,B1,4.39,0.27
2013-05-30,2013,150,A1,4.35,0.16
2013-05-30,2013,150,PAR,4.58,0.06
2013-05-30,2013,150,E1,3.93,0.16
2013-05-30,2013,150,H1,5.35,0.25
2013-05-30,2013,150,F1,4.67,0.26
2013-05-30,2013,150,G1,4.28,0.11
2013-05-30,2013,150,H2,4.38,0.05
2013-05-30,2013,150,G2,5.36,0.03
2013-05-30,2013,150,F2,4.06,0.07
2013-05-30,2013,150,F3,5.02,0.08
2013-05-30,2013,150,F4,3.83,0.04
2013-05-30,2013,150,F5,4.09,0.31
2013-05-30,2013,150,G5,4.89,0.03
2013-05-30,2013,150,H5,5.17,0.01
2013-05-30,2013,150,E5,4.89,0.06
2013-05-30,2013,150,E4,3.49,0.07
2013-05-30,2013,150,E3,3.7,0.08
2013-05-30,2013,150,E2,3.76,0.05
2013-05-30,2013,150,D2,3.98,0.03
2013-05-30,2013,150,C2,3.94,0.14
2013-05-30,2013,150,B2,3.87,0.2
2013-05-30,2013,150,A2,4.3,0.19
2013-05-30,2013,150,A3,3.48,0.13
2013-05-30,2013,150,B3,4.07,0.07
2013-05-30,2013,150,C3,4.57,0.03
2013-05-30,2013,150,D3,3.82,0.12
2013-05-30,2013,150,C4,4.04,0.01
2013-05-30,2013,150,D4,3.21,0.06
2013-05-30,2013,150,D5,3.47,0.12
2013-05-30,2013,150,C5,4.68,0.22
2013-05-30,2013,150,B4,4,0.15
2013-06-12,2013,163,D1,3.47,0.1
2013-06-12,2013,163,C1,4.41,0.02
2013-06-12,2013,163,B1,4.37,0.24
2013-06-12,2013,163,A1,4.11,0.09
2013-06-12,2013,163,PAR,4.54,0.1
2013-06-12,2013,163,E1,4.08,0.12
2013-06-12,2013,163,H1,5.41,0.24
2013-06-12,2013,163,F1,4.67,0.31
2013-06-12,2013,163,G1,4.21,0.1
2013-06-12,2013,163,H2,4.56,0.04
2013-06-12,2013,163,G2,5.45,0.04
2013-06-12,2013,163,F2,4.37,0.07
2013-06-12,2013,163,F3,5.35,0.07
2013-06-12,2013,163,F4,3.84,0.06
2013-06-12,2013,163,F5,4.22,0.33
2013-06-12,2013,163,G5,4.82,0.03
2013-06-12,2013,163,H5,5.43,0.02
2013-06-12,2013,163,E5,5.11,0.06
2013-06-12,2013,163,E4,3.71,0.08
2013-06-12,2013,163,E3,4,0.09
2013-06-12,2013,163,E2,3.9,0.06
2013-06-12,2013,163,D2,4.11,0.03
2013-06-12,2013,163,C2,4.08,0.15
2013-06-12,2013,163,B2,3.99,0.21
2013-06-12,2013,163,A2,4.38,0.19
2013-06-12,2013,163,A3,3.6,0.17
2013-06-12,2013,163,B3,4.31,0.23
2013-06-12,2013,163,C3,4.74,0.06
2013-06-12,2013,163,D3,4.07,0.16
2013-06-12,2013,163,C4,4.26,0.04
2013-06-12,2013,163,D4,3.58,0.07
2013-06-12,2013,163,D5,3.54,0.08
2013-06-12,2013,163,C5,4.59,0.18
2013-06-12,2013,163,B4,3.82,0.12
2013-07-16,2013,197,D1,3.9,0.09
2013-07-16,2013,197,C1,4.93,0.02
2013-07-16,2013,197,B1,4.78,0.23
2013-07-16,2013,197,A1,4.52,0.1
2013-07-16,2013,197,PAR,4.91,0.06
2013-07-16,2013,197,E1,4.12,0.15
2013-07-16,2013,197,H1,5.67,0.26
2013-07-16,2013,197,F1,4.94,0.3
2013-07-16,2013,197,G1,4.36,0.09
2013-07-16,2013,197,H2,4.87,0.09
2013-07-16,2013,197,G2,5.7,0.07
2013-07-16,2013,197,F2,4.45,0.07
2013-07-16,2013,197,F3,5.19,0.08
2013-07-16,2013,197,F4,4.03,0.04
2013-07-16,2013,197,F5,4.2,0.29
2013-07-16,2013,197,G5,5.04,0.02
2013-07-16,2013,197,H5,5.4,0.03
2013-07-16,2013,197,E5,4.91,0.07
2013-07-16,2013,197,E4,3.56,0.06
2013-07-16,2013,197,E3,3.97,0.07
2013-07-16,2013,197,E2,4.11,0.06
2013-07-16,2013,197,D2,4.12,0.07
2013-07-16,2013,197,C2,4.45,0.18
2013-07-16,2013,197,B2,4.05,0.23
2013-07-16,2013,197,A2,4.13,0.11
2013-07-16,2013,197,A3,3.55,0.19
2013-07-16,2013,197,B3,4.34,0.23
2013-07-16,2013,197,C3,4.85,0.03
2013-07-16,2013,197,D3,4.07,0.11
2013-07-16,2013,197,C4,4.09,0.02
2013-07-16,2013,197,D4,3.43,0.06
2013-07-16,2013,197,D5,3.41,0.07
2013-07-16,2013,197,C5,4.75,0.25
2013-07-16,2013,197,B4,3.97,0.16
2013-08-21,2013,233,D1,3.83,0.07
2013-08-21,2013,233,C1,4.78,0.07
2013-08-21,2013,233,B1,4.83,0.34
2013-08-21,2013,233,A1,4.7,0.23
2013-08-21,2013,233,PAR,4.95,0.05
2013-08-21,2013,233,E1,4.22,0.16
2013-08-21,2013,233,H1,5.9,0.25
2013-08-21,2013,233,F1,5.08,0.27
2013-08-21,2013,233,G1,4.47,0.1
2013-08-21,2013,233,H2,4.73,0.07
2013-08-21,2013,233,G2,5.72,0.05
2013-08-21,2013,233,F2,4.41,0.08
2013-08-21,2013,233,F3,5.41,0.09
2013-08-21,2013,233,F4,4.15,0.04
2013-08-21,2013,233,F5,4.36,0.32
2013-08-21,2013,233,G5,5.05,0.03
2013-08-21,2013,233,H5,5.53,0.03
2013-08-21,2013,233,E5,5.31,0.08
2013-08-21,2013,233,E4,3.72,0.07
2013-08-21,2013,233,E3,4.01,0.06
2013-08-21,2013,233,E2,4.19,0.05
2013-08-21,2013,233,D2,4.2,0.06
2013-08-21,2013,233,C2,4.34,0.14
2013-08-21,2013,233,B2,4.08,0.15
2013-08-21,2013,233,A2,4.48,0.17
2013-08-21,2013,233,A3,3.45,0.17
2013-08-21,2013,233,B3,4.27,0.07
2013-08-21,2013,233,C3,4.81,0.04
2013-08-21,2013,233,D3,4.04,0.11
2013-08-21,2013,233,C4,4.23,0.04
2013-08-21,2013,233,D4,3.43,0.09
2013-08-21,2013,233,D5,3.44,0.07
2013-08-21,2013,233,C5,4.71,0.21
2013-08-21,2013,233,B4,3.87,0.14
2013-09-24,2013,267,D1,3.88,0.09
2013-09-24,2013,267,C1,4.73,0.05
2013-09-24,2013,267,B1,4.66,0.27
2013-09-24,2013,267,A1,4.57,0.09
2013-09-24,2013,267,PAR,4.75,0.06
2013-09-24,2013,267,E1,4.36,0.17
2013-09-24,2013,267,H1,5.77,0.24
2013-09-24,2013,267,F1,5.04,0.27
2013-09-24,2013,267,G1,4.36,0.08
2013-09-24,2013,267,H2,4.62,0.06
2013-09-24,2013,267,G2,5.49,0.04
2013-09-24,2013,267,F2,4.44,0.07
2013-09-24,2013,267,F3,5.17,0.06
2013-09-24,2013,267,F4,3.92,0.04
2013-09-24,2013,267,F5,4.14,0.31
2013-09-24,2013,267,G5,4.82,0.02
2013-09-24,2013,267,H5,5.34,0.02
2013-09-24,2013,267,E5,5.22,0.08
2013-09-24,2013,267,E4,3.66,0.06
2013-09-24,2013,267,E3,3.83,0.07
2013-09-24,2013,267,E2,4.11,0.06
2013-09-24,2013,267,D2,4.09,0.05
2013-09-24,2013,267,C2,4.13,0.14
2013-09-24,2013,267,B2,3.96,0.14
2013-09-24,2013,267,A2,4.35,0.07
2013-09-24,2013,267,A3,3.41,0.15
2013-09-24,2013,267,B3,4.09,0.06
2013-09-24,2013,267,C3,4.7,0.06
2013-09-24,2013,267,D3,3.96,0.11
2013-09-24,2013,267,C4,4.09,0.04
2013-09-24,2013,267,D4,2.93,0.05
2013-09-24,2013,267,D5,3.38,0.08
2013-09-24,2013,267,C5,4.67,0.21
2013-09-24,2013,267,B4,3.82,0.16
2013-10-09,2013,282,D1,3.13,0.09
2013-10-09,2013,282,C1,3.74,0.04
2013-10-09,2013,282,B1,3.67,0.3
2013-10-09,2013,282,A1,3.1,0.08
2013-10-09,2013,282,PAR,3.95,0.14
2013-10-09,2013,282,E1,3.63,0.15
2013-10-09,2013,282,H1,5.11,0.23
2013-10-09,2013,282,F1,4.45,0.3
2013-10-09,2013,282,G1,3.82,0.13
2013-10-09,2013,282,H2,4.24,0.06
2013-10-09,2013,282,G2,4.39,0.06
2013-10-09,2013,282,F2,3.56,0.03
2013-10-09,2013,282,F3,3.82,0.1
2013-10-09,2013,282,F4,3.48,0.02
2013-10-09,2013,282,F5,3.48,0.28
2013-10-09,2013,282,G5,4.46,0.03
2013-10-09,2013,282,H5,4.99,0.05
2013-10-09,2013,282,E5,5.03,0.09
2013-10-09,2013,282,E4,3.23,0.02
2013-10-09,2013,282,E3,3.01,0.06
2013-10-09,2013,282,E2,3.05,0.05
2013-10-09,2013,282,D2,3.05,0.03
2013-10-09,2013,282,C2,3.25,0.17
2013-10-09,2013,282,B2,3.05,0.25
2013-10-09,2013,282,A2,3.87,0.21
2013-10-09,2013,282,A3,2.65,0.1
2013-10-09,2013,282,B3,3.29,0.11
2013-10-09,2013,282,C3,3.73,0.02
2013-10-09,2013,282,D3,3.01,0.12
2013-10-09,2013,282,C4,3.6,0.03
2013-10-09,2013,282,D4,2.11,0.04
2013-10-09,2013,282,D5,2.67,0.05
2013-10-09,2013,282,C5,3.68,0.2
2013-10-09,2013,282,B4,3.39,0.14
2013-10-29,2013,302,D1,1.98,0.08
2013-10-29,2013,302,C1,1.84,0.04
2013-10-29,2013,302,B1,1.54,0.1
2013-10-29,2013,302,A1,1.27,0.03
2013-10-29,2013,302,PAR,1.93,0.03
2013-10-29,2013,302,E1,2.06,0.18
2013-10-29,2013,302,H1,3.88,0.23
2013-10-29,2013,302,F1,3.12,0.29
2013-10-29,2013,302,G1,2.92,0.14
2013-10-29,2013,302,H2,3.67,0.05
2013-10-29,2013,302,G2,3.51,0.05
2013-10-29,2013,302,F2,2.28,0.05
2013-10-29,2013,302,F3,2.23,0.08
2013-10-29,2013,302,F4,1.93,0.01
2013-10-29,2013,302,F5,2.15,0.32
2013-10-29,2013,302,G5,3.22,0.07
2013-10-29,2013,302,H5,3.73,0.06
2013-10-29,2013,302,E5,3.97,0.09
2013-10-29,2013,302,E4,2.22,0.02
2013-10-29,2013,302,E3,1.48,0.02
2013-10-29,2013,302,E2,1.59,0.01
2013-10-29,2013,302,D2,1.44,0.03
2013-10-29,2013,302,C2,1.47,0.05
2013-10-29,2013,302,B2,1.5,0.19
2013-10-29,2013,302,A2,1.91,0.24
2013-10-29,2013,302,A3,1.36,0.06
2013-10-29,2013,302,B3,1.58,0.07
2013-10-29,2013,302,C3,1.65,0.02
2013-10-29,2013,302,D3,1.58,0.1
2013-10-29,2013,302,C4,2.13,0.05
2013-10-29,2013,302,D4,1.09,0.02
2013-10-29,2013,302,D5,1.27,0.02
2013-10-29,2013,302,C5,1.77,0.12
2013-10-29,2013,302,B4,1.85,0.09
2013-11-15,2013,319,D1,1.66,0.1
2013-11-15,2013,319,C1,1.43,0.04
2013-11-15,2013,319,B1,1.47,0.12
2013-11-15,2013,319,A1,1.09,0.03
2013-11-15,2013,319,PAR,1.19,0.02
2013-11-15,2013,319,E1,1.68,0.12
2013-11-15,2013,319,H1,3.79,0.24
2013-11-15,2013,319,F1,3.17,0.28
2013-11-15,2013,319,G1,3.1,0.17
2013-11-15,2013,319,H2,3.57,0.05
2013-11-15,2013,319,G2,3.46,0.05
2013-11-15,2013,319,F2,2.17,0.04
2013-11-15,2013,319,F3,2.06,0.09
2013-11-15,2013,319,F4,1.64,0.01
2013-11-15,2013,319,F5,1.96,0.29
2013-11-15,2013,319,G5,2.99,0.1
2013-11-15,2013,319,H5,3.55,0.06
2013-11-15,2013,319,E5,3.67,0.11
2013-11-15,2013,319,E4,1.94,0.01
2013-11-15,2013,319,E3,1.28,0.01
2013-11-15,2013,319,E2,1.41,0.02
2013-11-15,2013,319,D2,1.12,0.01
2013-11-15,2013,319,C2,1.26,0.05
2013-11-15,2013,319,B2,1.18,0.22
2013-11-15,2013,319,A2,1.38,0.18
2013-11-15,2013,319,A3,0.93,0.03
2013-11-15,2013,319,B3,1.27,0.07
2013-11-15,2013,319,C3,1.4,0.04
2013-11-15,2013,319,D3,1.13,0.02
2013-11-15,2013,319,C4,1.58,0.05
2013-11-15,2013,319,D4,1.03,0.04
2013-11-15,2013,319,D5,0.94,0
2013-11-15,2013,319,C5,1.07,0.02
2013-11-15,2013,319,B4,1.11,0.02
2014-04-18,2014,108,D1,1.47,0.08
2014-04-18,2014,108,C1,1.29,0.04
2014-04-18,2014,108,B1,1.3,0.07
2014-04-18,2014,108,A1,1.02,0.03
2014-04-18,2014,108,PAR,1.08,0.01
2014-04-18,2014,108,E1,1.57,0.1
2014-04-18,2014,108,H1,3.3,0.21
2014-04-18,2014,108,F1,3.04,0.25
2014-04-18,2014,108,G1,2.8,0.18
2014-04-18,2014,108,H2,3.43,0.05
2014-04-18,2014,108,G2,3.44,0.06
2014-04-18,2014,108,F2,2.1,0.04
2014-04-18,2014,108,F3,2.04,0.07
2014-04-18,2014,108,F4,1.53,0.01
2014-04-18,2014,108,F5,1.85,0.27
2014-04-18,2014,108,G5,2.88,0.07
2014-04-18,2014,108,H5,3.42,0.06
2014-04-18,2014,108,E5,3.59,0.1
2014-04-18,2014,108,E4,1.94,0.01
2014-04-18,2014,108,E3,1.2,0.02
2014-04-18,2014,108,E2,1.32,0.01
2014-04-18,2014,108,D2,1.06,0.02
2014-04-18,2014,108,C2,1.2,0.05
2014-04-18,2014,108,B2,1.07,0.17
2014-04-18,2014,108,A2,1.26,0.17
2014-04-18,2014,108,A3,0.91,0.03
2014-04-18,2014,108,B3,1.14,0.06
2014-04-18,2014,108,C3,1.32,0.04
2014-04-18,2014,108,D3,1,0.01
2014-04-18,2014,108,C4,1.53,0.06
2014-04-18,2014,108,D4,0.95,0.03
2014-04-18,2014,108,D5,0.88,0.01
2014-04-18,2014,108,C5,0.99,0.01
2014-04-18,2014,108,B4,1.05,0.01
2014-05-07,2014,127,D1,1.6,0.07
2014-05-07,2014,127,C1,1.38,0.04
2014-05-07,2014,127,B1,1.36,0.07
2014-05-07,2014,127,A1,1.04,0.02
2014-05-07,2014,127,PAR,1.08,0.01
2014-05-07,2014,127,E1,1.69,0.15
2014-05-07,2014,127,H1,3.41,0.19
2014-05-07,2014,127,F1,3.14,0.24
2014-05-07,2014,127,G1,2.85,0.17
2014-05-07,2014,127,H2,3.39,0.06
2014-05-07,2014,127,G2,3.46,0.04
2014-05-07,2014,127,F2,2.1,0.05
2014-05-07,2014,127,F3,2.09,0.08
2014-05-07,2014,127,F4,1.53,0.02
2014-05-07,2014,127,F5,1.91,0.27
2014-05-07,2014,127,G5,2.93,0.02
2014-05-07,2014,127,H5,3.41,0.05
2014-05-07,2014,127,E5,3.58,0.07
2014-05-07,2014,127,E4,1.94,0.02
2014-05-07,2014,127,E3,1.23,0.02
2014-05-07,2014,127,E2,1.35,0.02
